C,0,0,-0.305993691,-0.075709779,-0.574132492,-0.23659306,-0.813880126,-0.280757098,-0.987381703,-0.315457413,-0.350157729,-0.684542587,-0.514195584,-0.892744479,-0.690851735,-0.96214511,-0.858044164,-0.974763407,-0.271293375,-0.712933754,-0.523659306,-0.968454259,-0.722397476,-1,-0.880126183,-0.965299685,-0.186119874,-0.694006309,-0.447949527,-0.90851735,-0.67192429,-0.955835962,-0.851735016,-0.943217666,-0.119873817,-0.621451104,-0.403785489,-0.782334385,-0.589905363,-0.85488959,-0.741324921,-0.889589905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.293209877,-0.083333333,-0.549382716,-0.24691358,-0.780864198,-0.305555556,-0.941358025,-0.345679012,-0.314814815,-0.685185185,-0.472222222,-0.888888889,-0.641975309,-0.966049383,-0.808641975,-0.984567901,-0.240740741,-0.712962963,-0.484567901,-0.962962963,-0.675925926,-1,-0.833333333,-0.978395062,-0.163580247,-0.694444444,-0.413580247,-0.904320988,-0.632716049,-0.959876543,-0.808641975,-0.956790123,-0.104938272,-0.62037037,-0.37654321,-0.793209877,-0.555555556,-0.864197531,-0.706790123,-0.895061728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.268221574,0.020408163,-0.513119534,-0.075801749,-0.705539359,-0.087463557,-0.854227405,-0.081632653,-0.437317784,-0.50728863,-0.632653061,-0.650145773,-0.807580175,-0.688046647,-0.959183673,-0.667638484,-0.370262391,-0.548104956,-0.653061224,-0.714285714,-0.854227405,-0.70845481,-1,-0.658892128,-0.297376093,-0.548104956,-0.583090379,-0.693877551,-0.801749271,-0.696793003,-0.970845481,-0.664723032,-0.233236152,-0.489795918,-0.518950437,-0.586005831,-0.699708455,-0.612244898,-0.839650146,-0.61516035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.24852071,0.038461538,-0.479289941,-0.073964497,-0.642011834,-0.133136095,-0.769230769,-0.183431953,-0.428994083,-0.464497041,-0.624260355,-0.615384615,-0.813609467,-0.653846154,-0.964497041,-0.633136095,-0.360946746,-0.51183432,-0.633136095,-0.686390533,-0.849112426,-0.677514793,-1,-0.630177515,-0.289940828,-0.51183432,-0.576923077,-0.665680473,-0.807692308,-0.662721893,-0.973372781,-0.630177515,-0.230769231,-0.455621302,-0.520710059,-0.553254438,-0.715976331,-0.579881657,-0.857988166,-0.582840237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.238095238,0.047619048,-0.473214286,-0.038690476,-0.639880952,-0.05952381,-0.770833333,-0.083333333,-0.416666667,-0.449404762,-0.610119048,-0.607142857,-0.800595238,-0.645833333,-0.952380952,-0.62202381,-0.351190476,-0.5,-0.630952381,-0.672619048,-0.848214286,-0.666666667,-1,-0.616071429,-0.279761905,-0.50297619,-0.571428571,-0.669642857,-0.803571429,-0.660714286,-0.970238095,-0.619047619,-0.220238095,-0.452380952,-0.511904762,-0.547619048,-0.705357143,-0.5625,-0.851190476,-0.556547619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.239193084,0.051873199,-0.475504323,-0.017291066,-0.642651297,-0.008645533,-0.772334294,-0.005763689,-0.432276657,-0.435158501,-0.619596542,-0.585014409,-0.804034582,-0.622478386,-0.95389049,-0.596541787,-0.365994236,-0.484149856,-0.645533141,-0.65129683,-0.853025937,-0.642651297,-1,-0.587896254,-0.293948127,-0.492795389,-0.582132565,-0.645533141,-0.801152738,-0.639769452,-0.965417867,-0.590778098,-0.23054755,-0.443804035,-0.515850144,-0.530259366,-0.706051873,-0.544668588,-0.847262248,-0.536023055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.30794702,-0.052980132,-0.579470199,-0.201986755,-0.817880795,-0.238410596,-1,-0.254966887,-0.394039735,-0.685430464,-0.572847682,-0.890728477,-0.761589404,-0.960264901,-0.940397351,-0.966887417,-0.304635762,-0.721854305,-0.582781457,-0.970198675,-0.798013245,-1,-0.973509934,-0.966887417,-0.21192053,-0.705298013,-0.493377483,-0.920529801,-0.735099338,-0.970198675,-0.930463576,-0.956953642,-0.139072848,-0.635761589,-0.440397351,-0.791390728,-0.642384106,-0.854304636,-0.804635762,-0.880794702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.299684543,-0.072555205,-0.570977918,-0.239747634,-0.810725552,-0.299684543,-0.981072555,-0.34384858,-0.356466877,-0.694006309,-0.520504732,-0.889589905,-0.697160883,-0.958990536,-0.867507886,-0.974763407,-0.277602524,-0.72555205,-0.529968454,-0.965299685,-0.72555205,-1,-0.889589905,-0.977917981,-0.195583596,-0.70977918,-0.460567823,-0.914826498,-0.684542587,-0.96214511,-0.867507886,-0.952681388,-0.129337539,-0.640378549,-0.413249211,-0.807570978,-0.602523659,-0.873817035,-0.757097792,-0.899053628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.302180685,-0.08411215,-0.570093458,-0.239875389,-0.819314642,-0.280373832,-0.99376947,-0.314641745,-0.336448598,-0.68847352,-0.504672897,-0.894080997,-0.685358255,-0.968847352,-0.866043614,-0.984423676,-0.267912773,-0.716510903,-0.535825545,-0.971962617,-0.725856698,-1,-0.881619938,-0.959501558,-0.190031153,-0.69470405,-0.45482866,-0.909657321,-0.676012461,-0.956386293,-0.856697819,-0.940809969,-0.133956386,-0.62305296,-0.414330218,-0.785046729,-0.598130841,-0.853582555,-0.747663551,-0.887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.291021672,-0.077399381,-0.554179567,-0.235294118,-0.789473684,-0.284829721,-0.956656347,-0.321981424,-0.328173375,-0.678018576,-0.486068111,-0.879256966,-0.656346749,-0.956656347,-0.823529412,-0.975232198,-0.253869969,-0.708978328,-0.495356037,-0.962848297,-0.687306502,-1,-0.845201238,-0.975232198,-0.173374613,-0.693498452,-0.430340557,-0.904024768,-0.650154799,-0.956656347,-0.829721362,-0.947368421,-0.114551084,-0.625386997,-0.390092879,-0.786377709,-0.572755418,-0.851393189,-0.724458204,-0.879256966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.268436578,0.02359882,-0.516224189,-0.073746313,-0.705014749,-0.088495575,-0.852507375,-0.091445428,-0.448377581,-0.501474926,-0.643067847,-0.648967552,-0.817109145,-0.687315634,-0.96460177,-0.672566372,-0.377581121,-0.548672566,-0.651917404,-0.719764012,-0.852507375,-0.716814159,-1,-0.669616519,-0.300884956,-0.551622419,-0.589970501,-0.699115044,-0.808259587,-0.702064897,-0.97640118,-0.672566372,-0.238938053,-0.495575221,-0.530973451,-0.589970501,-0.716814159,-0.619469027,-0.85840708,-0.625368732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.256637168,0.03539823,-0.489675516,-0.073746313,-0.651917404,-0.126843658,-0.775811209,-0.182890855,-0.442477876,-0.460176991,-0.631268437,-0.610619469,-0.820058997,-0.648967552,-0.967551622,-0.628318584,-0.371681416,-0.510324484,-0.643067847,-0.681415929,-0.852507375,-0.675516224,-1,-0.628318584,-0.297935103,-0.510324484,-0.581120944,-0.666666667,-0.808259587,-0.663716814,-0.970501475,-0.631268437,-0.233038348,-0.460176991,-0.519174041,-0.548672566,-0.710914454,-0.575221239,-0.855457227,-0.578171091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.24024024,0.051051051,-0.483483483,-0.033033033,-0.654654655,-0.033033033,-0.786786787,-0.039039039,-0.414414414,-0.462462462,-0.612612613,-0.624624625,-0.804804805,-0.657657658,-0.957957958,-0.627627628,-0.345345345,-0.510510511,-0.633633634,-0.681681682,-0.846846847,-0.678678679,-1,-0.621621622,-0.273273273,-0.510510511,-0.564564565,-0.675675676,-0.795795796,-0.672672673,-0.963963964,-0.627627628,-0.21021021,-0.456456456,-0.501501502,-0.546546547,-0.696696697,-0.567567568,-0.846846847,-0.561561562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.246376812,0.057971014,-0.492753623,-0.026086957,-0.672463768,-0.031884058,-0.811594203,-0.043478261,-0.434782609,-0.446376812,-0.626086957,-0.602898551,-0.811594203,-0.637681159,-0.962318841,-0.608695652,-0.371014493,-0.492753623,-0.652173913,-0.663768116,-0.857971014,-0.646376812,-1,-0.588405797,-0.301449275,-0.498550725,-0.591304348,-0.649275362,-0.814492754,-0.634782609,-0.973913043,-0.588405797,-0.243478261,-0.449275362,-0.527536232,-0.536231884,-0.715942029,-0.550724638,-0.855072464,-0.542028986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.242811502,-0.038338658,-0.485623003,-0.188498403,-0.693290735,-0.255591054,-0.843450479,-0.322683706,-0.3514377,-0.610223642,-0.440894569,-0.833865815,-0.565495208,-0.920127796,-0.709265176,-0.939297125,-0.268370607,-0.638977636,-0.38658147,-0.878594249,-0.523961661,-0.96485623,-0.68370607,-0.977635783,-0.166134185,-0.638977636,-0.265175719,-0.89456869,-0.405750799,-0.984025559,-0.565495208,-1,-0.047923323,-0.600638978,-0.162939297,-0.801916933,-0.28115016,-0.907348243,-0.412140575,-0.952076677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.242138365,-0.050314465,-0.481132075,-0.201257862,-0.685534591,-0.273584906,-0.849056604,-0.355345912,-0.349056604,-0.603773585,-0.433962264,-0.833333333,-0.547169811,-0.921383648,-0.679245283,-0.946540881,-0.267295597,-0.635220126,-0.377358491,-0.880503145,-0.493710692,-0.965408805,-0.63836478,-0.98427673,-0.163522013,-0.63836478,-0.267295597,-0.886792453,-0.396226415,-0.977987421,-0.544025157,-1,-0.044025157,-0.603773585,-0.160377358,-0.811320755,-0.270440252,-0.921383648,-0.393081761,-0.981132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.244514107,-0.040752351,-0.485893417,-0.197492163,-0.692789969,-0.275862069,-0.849529781,-0.347962382,-0.34169279,-0.60815047,-0.4169279,-0.833855799,-0.532915361,-0.92476489,-0.670846395,-0.946708464,-0.263322884,-0.636363636,-0.360501567,-0.880877743,-0.489028213,-0.971786834,-0.645768025,-0.987460815,-0.159874608,-0.63322884,-0.250783699,-0.884012539,-0.379310345,-0.978056426,-0.532915361,-1,-0.047021944,-0.589341693,-0.147335423,-0.799373041,-0.257053292,-0.909090909,-0.379310345,-0.959247649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.23364486,-0.052959502,-0.464174455,-0.214953271,-0.663551402,-0.292834891,-0.813084112,-0.367601246,-0.314641745,-0.61682243,-0.386292835,-0.841121495,-0.501557632,-0.92834891,-0.638629283,-0.953271028,-0.23364486,-0.644859813,-0.333333333,-0.884735202,-0.457943925,-0.971962617,-0.613707165,-0.990654206,-0.130841121,-0.638629283,-0.218068536,-0.887850467,-0.345794393,-0.978193146,-0.501557632,-1,-0.018691589,-0.598130841,-0.118380062,-0.803738318,-0.224299065,-0.912772586,-0.348909657,-0.965732087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.258992806,0.028776978,-0.564748201,-0.082733813,-0.805755396,-0.111510791,-1,-0.154676259,-0.496402878,-0.579136691,-0.636690647,-0.809352518,-0.78057554,-0.884892086,-0.928057554,-0.888489209,-0.410071942,-0.633093525,-0.575539568,-0.874100719,-0.741007194,-0.949640288,-0.90647482,-0.938848921,-0.294964029,-0.651079137,-0.45323741,-0.910071942,-0.622302158,-0.992805755,-0.787769784,-0.992805755,-0.161870504,-0.633093525,-0.316546763,-0.845323741,-0.464028777,-0.942446043,-0.611510791,-0.978417266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.275362319,0.039855072,-0.583333333,-0.072463768,-0.822463768,-0.101449275,-1,-0.141304348,-0.528985507,-0.579710145,-0.677536232,-0.804347826,-0.826086957,-0.884057971,-0.97826087,-0.887681159,-0.442028986,-0.634057971,-0.619565217,-0.869565217,-0.782608696,-0.942028986,-0.949275362,-0.927536232,-0.31884058,-0.655797101,-0.485507246,-0.90942029,-0.65942029,-0.992753623,-0.829710145,-0.992753623,-0.18115942,-0.634057971,-0.344202899,-0.844202899,-0.492753623,-0.949275362,-0.637681159,-0.989130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.265957447,0.031914894,-0.570921986,-0.074468085,-0.812056738,-0.102836879,-1,-0.145390071,-0.517730496,-0.563829787,-0.659574468,-0.794326241,-0.808510638,-0.861702128,-0.960992908,-0.84751773,-0.436170213,-0.617021277,-0.609929078,-0.858156028,-0.780141844,-0.921985816,-0.946808511,-0.893617021,-0.322695035,-0.641843972,-0.492907801,-0.893617021,-0.666666667,-0.964539007,-0.836879433,-0.95035461,-0.187943262,-0.627659574,-0.358156028,-0.833333333,-0.510638298,-0.921985816,-0.656028369,-0.946808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.266435986,0.034602076,-0.577854671,-0.069204152,-0.813148789,-0.093425606,-1,-0.128027682,-0.53633218,-0.55017301,-0.6816609,-0.757785467,-0.820069204,-0.820069204,-0.968858131,-0.813148789,-0.453287197,-0.605536332,-0.626297578,-0.826989619,-0.785467128,-0.889273356,-0.948096886,-0.865051903,-0.339100346,-0.626297578,-0.501730104,-0.868512111,-0.664359862,-0.937716263,-0.830449827,-0.923875433,-0.207612457,-0.60899654,-0.366782007,-0.802768166,-0.512110727,-0.892733564,-0.653979239,-0.923875433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.244444444,-0.044444444,-0.485714286,-0.19047619,-0.688888889,-0.257142857,-0.847619048,-0.326984127,-0.358730159,-0.606349206,-0.441269841,-0.838095238,-0.561904762,-0.923809524,-0.695238095,-0.942857143,-0.276190476,-0.634920635,-0.380952381,-0.885714286,-0.514285714,-0.968253968,-0.663492063,-0.977777778,-0.174603175,-0.638095238,-0.276190476,-0.888888889,-0.412698413,-0.980952381,-0.565079365,-1,-0.057142857,-0.6,-0.165079365,-0.80952381,-0.279365079,-0.914285714,-0.4,-0.968253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.247619048,-0.044444444,-0.485714286,-0.193650794,-0.692063492,-0.266666667,-0.844444444,-0.346031746,-0.349206349,-0.60952381,-0.428571429,-0.834920635,-0.542857143,-0.923809524,-0.679365079,-0.949206349,-0.26984127,-0.641269841,-0.371428571,-0.882539683,-0.498412698,-0.971428571,-0.647619048,-0.987301587,-0.165079365,-0.638095238,-0.266666667,-0.885714286,-0.396825397,-0.977777778,-0.542857143,-1,-0.047619048,-0.6,-0.155555556,-0.806349206,-0.26984127,-0.914285714,-0.393650794,-0.968253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.24522293,-0.047770701,-0.48089172,-0.197452229,-0.687898089,-0.270700637,-0.834394904,-0.343949045,-0.334394904,-0.611464968,-0.417197452,-0.837579618,-0.531847134,-0.929936306,-0.671974522,-0.955414013,-0.257961783,-0.636942675,-0.369426752,-0.882165605,-0.496815287,-0.97133758,-0.649681529,-0.984076433,-0.156050955,-0.633757962,-0.25477707,-0.885350318,-0.385350318,-0.977707006,-0.538216561,-1,-0.038216561,-0.595541401,-0.143312102,-0.802547771,-0.25477707,-0.910828025,-0.375796178,-0.964968153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.22392638,-0.058282209,-0.45398773,-0.217791411,-0.650306748,-0.300613497,-0.803680982,-0.374233129,-0.31595092,-0.613496933,-0.386503067,-0.840490798,-0.493865031,-0.926380368,-0.622699387,-0.950920245,-0.236196319,-0.641104294,-0.328220859,-0.886503067,-0.447852761,-0.969325153,-0.588957055,-0.981595092,-0.13803681,-0.63803681,-0.226993865,-0.883435583,-0.349693252,-0.975460123,-0.493865031,-1,-0.021472393,-0.601226994,-0.119631902,-0.806748466,-0.22392638,-0.914110429,-0.337423313,-0.975460123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.260714286,0.025,-0.567857143,-0.092857143,-0.807142857,-0.128571429,-0.992857143,-0.167857143,-0.492857143,-0.585714286,-0.628571429,-0.810714286,-0.771428571,-0.889285714,-0.917857143,-0.892857143,-0.410714286,-0.635714286,-0.575,-0.875,-0.735714286,-0.95,-0.896428571,-0.946428571,-0.296428571,-0.653571429,-0.457142857,-0.907142857,-0.625,-0.992857143,-0.789285714,-1,-0.164285714,-0.632142857,-0.321428571,-0.846428571,-0.471428571,-0.942857143,-0.614285714,-0.978571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0,0,-0.269090909,0.04,-0.585454545,-0.069090909,-0.825454545,-0.087272727,-1,-0.12,-0.516363636,-0.574545455,-0.672727273,-0.789090909,-0.825454545,-0.865454545,-0.978181818,-0.869090909,-0.429090909,-0.632727273,-0.618181818,-0.850909091,-0.774545455,-0.927272727,-0.934545455,-0.92,-0.309090909,-0.654545455,-0.48,-0.890909091,-0.647272727,-0.978181818,-0.810909091,-0.985454545,-0.167272727,-0.625454545,-0.330909091,-0.832727273,-0.48,-0.941818182,-0.621818182,-0.989090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
